global_step,train/success
49880,0.0
50000,0.0
50280,0.0
50400,0.0
50680,0.0
50800,0.0
51080,0.0
51200,0.0
51480,0.0
51600,0.0
51880,0.0
52000,0.0
52280,0.0
52400,0.0
52680,0.0
52800,0.0
53080,0.0
53200,0.0
53480,0.0
53600,0.0
53880,0.0
54000,0.0
54280,0.0
54400,0.0
54680,0.0
54800,0.0
55080,0.0
55200,0.0
55480,0.0
55600,0.0
55880,0.0
55976,1.0
56000,0.0
56280,0.0
56376,0.0
56400,0.0
56680,0.0
56776,0.0
56800,0.0
57080,0.0
57176,0.0
57200,0.0
57480,0.0
57576,0.0
57600,0.0
57880,0.0
57976,0.0
58000,0.0
58280,0.0
58376,0.0
58400,0.0
58680,0.0
58776,0.0
58800,0.0
59080,0.0
59176,0.0
59200,0.0
59480,0.0
59576,0.0
59600,0.0
59880,0.0
59976,0.0
60000,0.0
60280,0.0
60376,0.0
60400,0.0
60680,0.0
60776,0.0
60800,0.0
61080,0.0
61176,0.0
61200,0.0
61480,0.0
61576,0.0
61600,0.0
61880,0.0
61976,0.0
62000,0.0
62280,0.0
62376,0.0
62400,0.0
62680,0.0
62776,0.0
62800,0.0
63080,0.0
63176,0.0
63200,0.0
63480,0.0
63576,0.0
63600,0.0
63880,0.0
63976,0.0
64000,0.0
64280,0.0
64376,0.0
64400,0.0
64680,0.0
64776,0.0
64800,0.0
65080,0.0
65176,0.0
65200,0.0
65480,0.0
65576,0.0
65600,0.0
65880,0.0
65976,0.0
66000,0.0
66280,0.0
66376,0.0
66400,0.0
66680,0.0
66776,0.0
66800,0.0
67080,0.0
67176,0.0
67200,0.0
67480,0.0
67576,0.0
67600,0.0
67880,0.0
67976,0.0
68000,0.0
68280,0.0
68376,0.0
68400,0.0
68680,0.0
68776,0.0
68800,0.0
69080,0.0
69176,0.0
69200,0.0
69480,0.0
69576,0.0
69600,0.0
69880,0.0
69976,0.0
70000,0.0
70280,0.0
70376,0.0
70400,0.0
70680,0.0
70776,0.0
70800,0.0
71080,0.0
71176,0.0
71200,0.0
71480,0.0
71576,0.0
71600,0.0
71880,0.0
71976,0.0
72000,0.0
72280,0.0
72376,0.0
72400,0.0
72680,0.0
72776,0.0
72800,0.0
73080,0.0
73176,0.0
73200,0.0
73480,0.0
73576,0.0
73600,0.0
73880,0.0
73976,0.0
74000,0.0
74280,0.0
74376,0.0
74400,0.0
74680,0.0
74776,0.0
74800,0.0
75080,0.0
75176,0.0
75200,0.0
75480,0.0
75576,0.0
75600,0.0
75880,0.0
75976,0.0
76000,0.0
76280,0.0
76376,0.0
76400,0.0
76680,0.0
76776,0.0
76800,0.0
77080,0.0
77176,0.0
77200,0.0
77480,0.0
77576,0.0
77600,0.0
77880,0.0
77976,0.0
78000,0.0
78280,0.0
78376,0.0
78400,0.0
78680,0.0
78776,0.0
78800,0.0
79080,0.0
79176,0.0
79200,0.0
79480,0.0
79576,0.0
79600,0.0
79880,0.0
79976,0.0
80000,0.0
80280,0.0
80376,0.0
80400,0.0
80680,0.0
80776,0.0
80800,0.0
81080,0.0
81176,0.0
81200,0.0
81480,0.0
81576,0.0
81600,0.0
81784,1.0
81880,0.0
82000,0.0
82184,0.0
82280,0.0
82400,0.0
82584,0.0
82680,0.0
82800,0.0
82908,1.0
83080,0.0
83200,0.0
83308,0.0
83480,0.0
83600,0.0
83708,0.0
83880,0.0
84000,0.0
84108,0.0
84280,0.0
84400,0.0
84508,0.0
84680,0.0
84800,0.0
84908,0.0
85080,0.0
85200,0.0
85308,0.0
85480,0.0
85600,0.0
85708,0.0
85868,1.0
85880,0.0
86000,0.0
86268,0.0
86280,0.0
86400,0.0
86668,0.0
86680,0.0
86800,0.0
87068,0.0
87080,0.0
87200,0.0
87468,0.0
87480,0.0
87600,0.0
87868,0.0
87880,0.0
88000,0.0
88268,0.0
88280,0.0
88400,0.0
88668,0.0
88680,0.0
88800,0.0
89068,0.0
89080,0.0
89200,0.0
89220,1.0
89480,0.0
89600,0.0
89620,0.0
89880,0.0
90000,0.0
90020,0.0
90280,0.0
90400,0.0
90420,0.0
90680,0.0
90800,0.0
90820,0.0
91080,0.0
91200,0.0
91220,0.0
91480,0.0
91600,0.0
91620,0.0
91880,0.0
92000,0.0
92020,0.0
92280,0.0
92400,0.0
92420,0.0
92680,0.0
92800,0.0
92820,0.0
93080,0.0
93200,0.0
93220,0.0
93480,0.0
93600,0.0
93620,0.0
93880,0.0
94000,0.0
94020,0.0
94280,0.0
94400,0.0
94420,1.0
94680,0.0
94800,0.0
94820,0.0
95080,0.0
95200,0.0
95220,0.0
95480,0.0
95600,0.0
95620,0.0
95880,0.0
96000,0.0
96020,0.0
96280,0.0
96400,0.0
96416,1.0
96680,0.0
96800,0.0
96816,0.0
97080,0.0
97200,0.0
97216,0.0
97480,0.0
97600,0.0
97616,0.0
97880,0.0
98000,0.0
98016,0.0
98280,0.0
98400,0.0
98416,0.0
98680,0.0
98800,0.0
98816,0.0
99080,0.0
99200,0.0
99216,0.0
99480,0.0
99600,0.0
99616,0.0
99880,0.0
99972,1.0
100000,0.0
100280,0.0
100372,0.0
100400,0.0
100680,0.0
100772,0.0
100800,0.0
101080,0.0
101172,0.0
101200,0.0
101480,0.0
101572,0.0
101600,0.0
101880,0.0
101972,0.0
102000,0.0
102280,0.0
102372,0.0
102400,0.0
102680,0.0
102772,0.0
102800,0.0
103056,1.0
103080,0.0
103200,0.0
103364,1.0
103480,0.0
103600,0.0
103764,0.0
103880,0.0
104000,0.0
104164,0.0
104280,0.0
104400,0.0
104564,0.0
104680,0.0
104800,0.0
104964,0.0
105080,0.0
105200,0.0
105364,0.0
105480,0.0
105600,0.0
105764,0.0
105880,0.0
105952,1.0
106000,0.0
106256,1.0
106280,0.0
106400,0.0
106656,0.0
106680,0.0
106800,0.0
107056,0.0
107080,0.0
107200,0.0
107456,0.0
107480,0.0
107600,0.0
107688,1.0
107880,0.0
108000,0.0
108088,0.0
108280,0.0
108396,1.0
108400,0.0
108680,0.0
108796,0.0
108800,0.0
109080,0.0
109160,1.0
109200,0.0
109480,0.0
109560,0.0
109600,0.0
109700,1.0
109880,0.0
110000,0.0
110100,0.0
110280,0.0
110400,0.0
110500,0.0
110680,0.0
110800,0.0
110900,0.0
111080,0.0
111200,0.0
111300,0.0
111480,0.0
111600,0.0
111700,0.0
111880,0.0
112000,0.0
112100,0.0
112280,0.0
112400,0.0
112500,0.0
112680,0.0
112800,0.0
112900,0.0
113016,1.0
113080,0.0
113200,0.0
113416,0.0
113480,0.0
113600,0.0
113728,1.0
113880,0.0
114000,0.0
114128,0.0
114280,0.0
114400,0.0
114528,0.0
114680,0.0
114800,0.0
114928,0.0
115080,0.0
115200,0.0
115240,1.0
115480,0.0
115600,0.0
115640,0.0
115880,0.0
116000,0.0
116040,0.0
116224,1.0
116280,0.0
116400,0.0
116624,0.0
116680,0.0
116800,0.0
117024,0.0
117080,0.0
117200,0.0
117332,1.0
117480,0.0
117600,0.0
117732,0.0
117880,0.0
118000,0.0
118132,0.0
118280,0.0
118400,0.0
118532,0.0
118680,0.0
118800,0.0
118872,1.0
119080,0.0
119120,1.0
119200,0.0
119288,1.0
119480,0.0
119576,1.0
119600,0.0
119880,0.0
119976,0.0
120000,0.0
120172,1.0
120252,1.0
120280,0.0
120400,0.0
120620,1.0
120680,0.0
120800,0.0
121012,1.0
121080,0.0
121200,0.0
121412,0.0
121480,0.0
121600,0.0
121812,0.0
121880,0.0
122000,0.0
122212,0.0
122280,0.0
122400,0.0
122508,1.0
122680,0.0
122800,0.0
122908,0.0
123080,0.0
123200,0.0
123260,1.0
123480,0.0
123600,0.0
123612,1.0
123880,0.0
123972,1.0
124000,0.0
124276,1.0
124280,0.0
124400,0.0
124480,1.0
124680,0.0
124800,0.0
124880,0.0
125080,0.0
125200,0.0
125280,0.0
125480,0.0
125600,0.0
125680,0.0
125880,0.0
126000,0.0
126080,0.0
126280,0.0
126400,0.0
126408,1.0
126680,0.0
126800,0.0
126808,0.0
127080,0.0
127100,1.0
127200,0.0
127480,0.0
127500,0.0
127600,0.0
127880,0.0
127900,0.0
128000,0.0
128280,0.0
128300,0.0
128400,0.0
128632,1.0
128680,0.0
128800,0.0
128936,1.0
129040,1.0
129080,0.0
129160,1.0
129200,0.0
129480,0.0
129560,0.0
129600,0.0
129880,0.0
129928,1.0
130000,0.0
130280,0.0
130328,0.0
130400,0.0
130468,1.0
130680,0.0
130756,1.0
130800,0.0
131080,0.0
131156,0.0
131200,0.0
131480,0.0
131556,0.0
131600,0.0
131880,0.0
131884,1.0
132000,0.0
132128,1.0
132280,0.0
132400,0.0
132528,0.0
132680,0.0
132800,0.0
132920,1.0
133080,0.0
133200,0.0
133320,0.0
133480,0.0
133600,0.0
133720,0.0
133840,1.0
133880,0.0
134000,0.0
134228,1.0
134280,0.0
134400,0.0
134628,0.0
134680,0.0
134776,1.0
134800,0.0
135080,0.0
135144,1.0
135200,0.0
135480,0.0
135544,0.0
135600,0.0
135784,1.0
135880,0.0
136000,0.0
136184,0.0
136280,0.0
136400,0.0
136584,0.0
136680,0.0
136748,1.0
136800,0.0
137080,0.0
137148,0.0
137200,0.0
137480,0.0
137548,0.0
137600,0.0
137808,1.0
137880,0.0
138000,0.0
138008,1.0
138180,1.0
138280,0.0
138384,1.0
138400,0.0
138680,0.0
138784,0.0
138800,0.0
139080,0.0
139184,0.0
139200,0.0
139480,0.0
139552,1.0
139600,0.0
139820,1.0
139880,0.0
140000,0.0
140220,0.0
140280,0.0
140400,0.0
140620,0.0
140680,0.0
140800,0.0
140860,1.0
141080,0.0
141120,1.0
141200,0.0
141480,0.0
141520,0.0
141600,0.0
141880,0.0
141908,1.0
142000,0.0
142280,0.0
142308,0.0
142400,0.0
142680,0.0
142708,0.0
142800,0.0
143080,0.0
143108,0.0
143200,0.0
143480,0.0
143508,0.0
143600,0.0
143880,0.0
143908,0.0
144000,0.0
144280,0.0
144308,0.0
144400,0.0
144680,0.0
144708,0.0
144800,0.0
145060,1.0
145080,0.0
145200,0.0
145460,0.0
145480,0.0
145600,0.0
145860,0.0
145880,0.0
146000,0.0
146260,0.0
146280,0.0
146400,0.0
146660,0.0
146680,0.0
146800,0.0
147060,0.0
147080,0.0
147200,0.0
147460,0.0
147480,0.0
147600,0.0
147860,0.0
147880,0.0
148000,0.0
148260,0.0
148280,0.0
148400,0.0
148592,1.0
148680,0.0
148800,0.0
148992,0.0
149080,0.0
149200,0.0
149392,0.0
149480,0.0
149600,0.0
149620,1.0
149880,0.0
150000,0.0
150020,0.0
150280,0.0
150400,0.0
150420,0.0
150548,1.0
150680,0.0
150800,0.0
150948,0.0
151080,0.0
151200,0.0
151308,1.0
151480,0.0
151600,0.0
151708,0.0
151880,0.0
152000,0.0
152064,1.0
152280,0.0
152400,0.0
152464,0.0
152680,0.0
152716,1.0
152800,0.0
152876,1.0
153080,0.0
153136,1.0
153200,0.0
153360,1.0
153452,1.0
153480,0.0
153600,0.0
153620,1.0
153880,0.0
153900,1.0
154000,0.0
154216,1.0
154280,0.0
154400,0.0
154616,0.0
154680,0.0
154800,0.0
154880,1.0
155076,1.0
155080,0.0
155200,0.0
155320,1.0
155480,0.0
155600,0.0
155720,0.0
155880,0.0
155892,1.0
156000,0.0
156280,0.0
156292,0.0
156400,0.0
156628,1.0
156680,0.0
156800,0.0
157028,0.0
157080,0.0
157200,0.0
157428,0.0
157480,0.0
157600,0.0
157632,1.0
157880,0.0
158000,0.0
158032,0.0
158280,0.0
158344,1.0
158400,0.0
158496,1.0
158680,0.0
158800,0.0
158896,0.0
159080,0.0
159200,0.0
159296,0.0
159480,0.0
159600,0.0
159696,0.0
159880,0.0
160000,0.0
160096,0.0
160280,0.0
160400,0.0
160496,0.0
160680,0.0
160800,0.0
160896,0.0
161080,0.0
161200,0.0
161232,1.0
161480,0.0
161600,0.0
161632,0.0
161848,1.0
161880,0.0
162000,0.0
162248,0.0
162280,0.0
162400,0.0
162564,1.0
162680,0.0
162756,1.0
162800,0.0
163080,0.0
163156,0.0
163200,0.0
163396,1.0
163480,0.0
163600,0.0
163880,0.0
164000,0.0
164280,0.0
164388,1.0
164400,0.0
164680,0.0
164732,1.0
164800,0.0
164908,1.0
165080,0.0
165200,0.0
165480,0.0
165600,0.0
165880,0.0
166000,0.0
166168,1.0
166280,0.0
166400,0.0
166568,0.0
166588,1.0
166680,0.0
166800,0.0
166968,0.0
166988,0.0
167080,0.0
167164,1.0
167200,0.0
167388,0.0
167480,0.0
167564,0.0
167600,0.0
167716,1.0
167788,0.0
167844,1.0
167880,0.0
167988,1.0
168000,0.0
168172,1.0
168188,0.0
168280,0.0
168400,0.0
168468,1.0
168588,0.0
168676,1.0
168680,0.0
168800,0.0
168984,1.0
168988,0.0
169080,0.0
169200,0.0
169384,0.0
169388,0.0
169480,0.0
169492,1.0
169600,0.0
169788,0.0
169828,1.0
169880,0.0
170000,0.0
170108,1.0
170188,0.0
170280,0.0
170284,1.0
170400,0.0
170560,1.0
170588,0.0
170680,0.0
170800,0.0
170812,1.0
170988,0.0
171080,0.0
171200,0.0
171212,0.0
171388,0.0
171480,0.0
171600,0.0
171612,0.0
171788,0.0
171880,0.0
172000,0.0
172012,0.0
172188,0.0
172220,1.0
172280,0.0
172400,0.0
172588,0.0
172620,0.0
172680,0.0
172800,0.0
172988,0.0
173020,0.0
173080,0.0
173200,0.0
173388,0.0
173416,1.0
173480,0.0
173600,0.0
173788,0.0
173880,0.0
174000,0.0
174152,1.0
174188,0.0
174280,0.0
174400,0.0
174404,1.0
174588,0.0
174680,0.0
174728,1.0
174800,0.0
174988,0.0
175080,0.0
175128,0.0
175200,0.0
175360,1.0
175388,0.0
175480,0.0
175600,0.0
175760,0.0
175788,0.0
175880,0.0
176000,0.0
176160,0.0
176188,0.0
176280,0.0
176376,1.0
176400,0.0
176504,1.0
176588,0.0
176680,0.0
176800,0.0
176820,1.0
176988,0.0
177012,1.0
177080,0.0
177180,1.0
177200,0.0
177280,1.0
177388,0.0
177456,1.0
177480,0.0
177600,0.0
177780,1.0
177788,0.0
177880,0.0
177976,1.0
178000,0.0
178188,0.0
178192,1.0
178280,0.0
178284,1.0
178400,0.0
178536,1.0
178588,0.0
178680,0.0
178688,1.0
178800,0.0
178888,1.0
178980,1.0
178988,0.0
179080,0.0
179116,1.0
179200,0.0
179356,1.0
179388,0.0
179432,1.0
179480,0.0
179600,0.0
179656,1.0
179788,0.0
179840,1.0
179880,0.0
180000,0.0
180104,1.0
180188,0.0
180280,0.0
180392,1.0
180400,0.0
180588,0.0
180616,1.0
180680,0.0
180692,1.0
180800,0.0
180988,0.0
181080,0.0
181088,1.0
181200,0.0
181332,1.0
181388,0.0
181480,0.0
181484,1.0
181600,0.0
181652,1.0
181788,0.0
181880,0.0
182000,0.0
182052,0.0
182124,1.0
182188,0.0
182280,0.0
182292,1.0
182400,0.0
182424,1.0
182588,0.0
182680,0.0
182796,1.0
182800,0.0
182988,0.0
183080,0.0
183124,1.0
183200,0.0
183236,1.0
183388,0.0
183404,1.0
183480,0.0
183600,0.0
183620,1.0
183780,1.0
183788,0.0
183860,1.0
183880,0.0
184000,0.0
184188,0.0
184260,0.0
184280,0.0
184400,0.0
184444,1.0
184532,1.0
184588,0.0
184592,1.0
184680,0.0
184780,1.0
184800,0.0
184888,1.0
184988,0.0
185044,1.0
185080,0.0
185200,0.0
185296,1.0
185372,1.0
185388,0.0
185460,1.0
185480,0.0
185600,0.0
185788,0.0
185792,1.0
185844,1.0
185880,0.0
185904,1.0
186000,0.0
186060,1.0
186136,1.0
186188,0.0
186220,1.0
186280,0.0
186356,1.0
186400,0.0
186444,1.0
186588,0.0
186680,0.0
186744,1.0
186800,0.0
186932,1.0
186988,0.0
187080,0.0
187132,1.0
187200,0.0
187228,1.0
187280,1.0
187380,1.0
187388,0.0
187480,0.0
187492,1.0
187600,0.0
187636,1.0
187788,0.0
187816,1.0
187880,0.0
188000,0.0
188024,1.0
188160,1.0
188188,0.0
188244,1.0
188280,0.0
188400,0.0
188456,1.0
188580,1.0
188588,0.0
188680,0.0
188696,1.0
188800,0.0
188852,1.0
188952,1.0
188988,0.0
189028,1.0
189080,0.0
189156,1.0
189200,0.0
189332,1.0
189388,0.0
189448,1.0
189480,0.0
189600,0.0
189604,1.0
189788,0.0
189808,1.0
189880,0.0
189948,1.0
190000,0.0
190188,0.0
190200,1.0
190280,0.0
190320,1.0
190376,1.0
190400,0.0
190588,0.0
190620,1.0
190680,0.0
190704,1.0
190800,0.0
190884,1.0
190968,1.0
190988,0.0
191080,0.0
191200,0.0
191328,1.0
191388,0.0
191480,0.0
191520,1.0
191600,0.0
191644,1.0
191788,0.0
191832,1.0
191880,0.0
191908,1.0
192000,0.0
192032,1.0
192124,1.0
192188,0.0
192232,1.0
192280,0.0
192372,1.0
192400,0.0
192476,1.0
192584,1.0
192588,0.0
192652,1.0
192680,0.0
192728,1.0
192800,0.0
192828,1.0
192920,1.0
192988,0.0
193072,1.0
193080,0.0
193136,1.0
193200,0.0
193312,1.0
193380,1.0
193388,0.0
193480,0.0
193532,1.0
193600,0.0
193624,1.0
193716,1.0
193788,0.0
193820,1.0
193880,0.0
193984,1.0
194000,0.0
194116,1.0
194188,0.0
194264,1.0
194280,0.0
194332,1.0
194400,0.0
194472,1.0
194588,0.0
194612,1.0
194680,0.0
194736,1.0
194800,0.0
194812,1.0
194980,1.0
194988,0.0
195060,1.0
195080,0.0
195136,1.0
195200,0.0
195228,1.0
195380,1.0
195388,0.0
195456,1.0
195480,0.0
195540,1.0
195600,0.0
195728,1.0
195788,0.0
195848,1.0
195880,0.0
195932,1.0
196000,0.0
196012,1.0
196100,1.0
196172,1.0
196188,0.0
196280,0.0
196368,1.0
196400,0.0
196476,1.0
196568,1.0
196588,0.0
196680,0.0
196692,1.0
196800,0.0
196808,1.0
196976,1.0
196988,0.0
197064,1.0
197080,0.0
197152,1.0
197200,0.0
197260,1.0
197388,0.0
197428,1.0
197480,0.0
197568,1.0
197600,0.0
197672,1.0
197784,1.0
197788,0.0
197852,1.0
197880,0.0
197996,1.0
198000,0.0
198140,1.0
198188,0.0
198236,1.0
198280,0.0
198372,1.0
198400,0.0
198476,1.0
198588,0.0
198680,1.0
198800,0.0
198844,1.0
198908,1.0
198988,0.0
198996,1.0
199080,1.0
199172,1.0
199200,0.0
199232,1.0
199332,1.0
199388,0.0
199392,1.0
199480,0.0
199484,1.0
199568,1.0
199600,0.0
199688,1.0
199764,1.0
199788,0.0
199844,1.0
199880,0.0
199920,1.0
200000,0.0
200032,1.0
200116,1.0
200176,1.0
200188,0.0
200276,1.0
200280,0.0
200372,1.0
200400,0.0
200448,1.0
200552,1.0
200588,0.0
200648,1.0
200680,0.0
200732,1.0
200800,0.0
200824,1.0
200884,1.0
200988,0.0
200996,1.0
201080,0.0
201084,1.0
201152,1.0
201200,0.0
201244,1.0
201388,0.0
201412,1.0
201464,1.0
201480,0.0
201600,0.0
201708,1.0
201788,0.0
201800,1.0
201860,1.0
201880,0.0
201976,1.0
202000,0.0
202060,1.0
202112,1.0
202188,0.0
202196,1.0
202256,1.0
202280,0.0
202308,1.0
202388,1.0
202400,0.0
202444,1.0
202524,1.0
202588,0.0
202636,1.0
202680,0.0
202696,1.0
202764,1.0
202800,0.0
202868,1.0
202920,1.0
202984,1.0
202988,0.0
203044,1.0
203080,0.0
203120,1.0
203180,1.0
203200,0.0
203248,1.0
203328,1.0
203380,1.0
203388,0.0
203476,1.0
203480,0.0
203600,0.0
203604,1.0
203760,1.0
203788,0.0
203880,0.0
203896,1.0
203952,1.0
204000,0.0
204008,1.0
204120,1.0
204172,1.0
204188,0.0
204248,1.0
204280,0.0
204372,1.0
204400,0.0
204464,1.0
204536,1.0
204588,0.0
204596,1.0
204664,1.0
204680,0.0
204768,1.0
204800,0.0
204888,1.0
204956,1.0
204988,0.0
205048,1.0
205080,0.0
205164,1.0
205200,0.0
205252,1.0
205336,1.0
205388,0.0
205440,1.0
205480,0.0
205492,1.0
205556,1.0
205600,0.0
205616,1.0
205744,1.0
205788,0.0
205804,1.0
205856,1.0
205880,0.0
205952,1.0
206000,0.0
206100,1.0
206188,0.0
206192,1.0
206276,1.0
206280,0.0
206344,1.0
206396,1.0
206400,0.0
206480,1.0
206576,1.0
206588,0.0
206652,1.0
206680,0.0
206712,1.0
206772,1.0
206800,0.0
206848,1.0
206928,1.0
206988,0.0
207060,1.0
207080,0.0
207136,1.0
207200,0.0
207220,1.0
207332,1.0
207388,0.0
207392,1.0
207480,0.0
207484,1.0
207584,1.0
207600,0.0
207656,1.0
207724,1.0
207788,0.0
207832,1.0
207880,0.0
207900,1.0
207952,1.0
208000,0.0
208052,1.0
208104,1.0
208188,0.0
208276,1.0
208280,0.0
208368,1.0
208400,0.0
208436,1.0
208532,1.0
208588,0.0
208592,1.0
208652,1.0
208680,0.0
208712,1.0
208800,0.0
208824,1.0
208884,1.0
208936,1.0
208988,0.0
209000,1.0
209072,1.0
209080,0.0
209124,1.0
209184,1.0
209200,0.0
209236,1.0
209340,1.0
209388,0.0
209400,1.0
209460,1.0
209480,0.0
209544,1.0
209600,0.0
209612,1.0
209708,1.0
209784,1.0
209788,0.0
209864,1.0
209880,0.0
209980,1.0
210000,0.0
210048,1.0
210136,1.0
210188,0.0
210196,1.0
210256,1.0
210280,0.0
210316,1.0
210400,0.0
210424,1.0
210528,1.0
210588,0.0
210620,1.0
210680,0.0
210712,1.0
210780,1.0
210800,0.0
210832,1.0
210884,1.0
210944,1.0
210988,0.0
211032,1.0
211080,0.0
211132,1.0
211200,0.0
211212,1.0
211300,1.0
211380,1.0
211388,0.0
211432,1.0
211480,0.0
211508,1.0
211576,1.0
211600,0.0
211636,1.0
211696,1.0
211788,0.0
211804,1.0
211864,1.0
211880,0.0
211924,1.0
211948,1.0
212000,0.0
212052,1.0
212124,1.0
212208,1.0
212280,0.0
212284,1.0
212348,0.0
212384,1.0
212400,0.0
212468,1.0
212548,1.0
212632,1.0
212680,0.0
212692,1.0
212748,0.0
212772,1.0
212800,0.0
212840,1.0
212920,1.0
213028,1.0
213080,0.0
213096,1.0
213148,0.0
213180,1.0
213200,0.0
213268,1.0
213396,1.0
213480,0.0
213544,1.0
213548,0.0
213600,0.0
213628,1.0
213752,1.0
213804,1.0
213876,1.0
213880,0.0
213940,1.0
213948,0.0
214000,0.0
214084,1.0
214136,1.0
214220,1.0
214280,1.0
214348,0.0
214376,1.0
214400,0.0
214436,1.0
214488,1.0
214540,1.0
214664,1.0
214680,0.0
214724,1.0
214748,0.0
214784,1.0
214800,0.0
214868,1.0
214952,1.0
215020,1.0
215080,0.0
215088,1.0
215148,0.0
215200,0.0
215208,1.0
215280,1.0
215400,1.0
215476,1.0
215480,0.0
215528,1.0
215548,0.0
215600,0.0
215684,1.0
215736,1.0
215804,1.0
215864,1.0
215880,0.0
215948,0.0
215968,1.0
216000,0.0
216028,1.0
216080,1.0
216148,1.0
216280,0.0
216292,1.0
216348,0.0
216400,0.0
216428,1.0
216520,1.0
216580,1.0
216680,0.0
216688,1.0
216740,1.0
216748,0.0
216800,0.0
216840,1.0
216920,1.0
217040,1.0
217080,0.0
217148,0.0
217188,1.0
217200,0.0
217260,1.0
217312,1.0
217396,1.0
217472,1.0
217480,0.0
217548,0.0
217600,0.0
217748,1.0
217808,1.0
217876,1.0
217880,0.0
217948,0.0
217992,1.0
218000,0.0
218072,1.0
218156,1.0
218208,1.0
218268,1.0
218280,0.0
218348,0.0
218352,1.0
218400,0.0
218428,1.0
218504,1.0
218564,1.0
218640,1.0
218680,0.0
218716,1.0
218748,0.0
218800,0.0
218812,1.0
218872,1.0
218948,1.0
219008,1.0
219076,1.0
219080,0.0
219128,1.0
219148,0.0
219188,1.0
219200,0.0
219248,1.0
219332,1.0
219424,1.0
219480,0.0
219532,1.0
219548,0.0
219592,1.0
219600,0.0
219668,1.0
219720,1.0
219772,1.0
219856,1.0
219880,0.0
219944,1.0
219948,0.0
220000,0.0
220004,1.0
220064,1.0
220116,1.0
220196,1.0
220248,1.0
220280,0.0
220300,1.0
220348,0.0
220368,1.0
220400,0.0
220456,1.0
220548,1.0
220664,1.0
220680,0.0
220716,1.0
220748,0.0
220768,1.0
220800,0.0
220848,1.0
220932,1.0
221024,1.0
221076,1.0
221080,1.0
221168,1.0
221200,0.0
221236,1.0
221312,1.0
221380,1.0
221432,1.0
221480,0.0
221484,1.0
221536,1.0
221600,0.0
221620,1.0
221716,1.0
221776,1.0
221828,1.0
221880,0.0
221896,1.0
221956,1.0
222000,0.0
222024,1.0
222100,1.0
222184,1.0
222260,1.0
222280,0.0
222336,1.0
222400,0.0
222420,1.0
222520,1.0
222572,1.0
222624,1.0
222680,0.0
222724,1.0
222792,1.0
222800,0.0
222876,1.0
222928,1.0
223020,1.0
223080,0.0
223104,1.0
223156,1.0
223200,0.0
223224,1.0
223292,1.0
223352,1.0
223476,1.0
223480,0.0
223548,1.0
223600,0.0
223604,1.0
223692,1.0
223752,1.0
223828,1.0
223880,0.0
223888,1.0
223940,1.0
224000,0.0
224052,1.0
224112,1.0
224204,1.0
224268,1.0
224280,0.0
224336,1.0
224388,1.0
224400,0.0
224440,1.0
224508,1.0
224624,1.0
224680,0.0
224692,1.0
224800,0.0
224808,1.0
224860,1.0
224928,1.0
224988,1.0
225044,1.0
225080,0.0
225104,1.0
225180,1.0
225200,0.0
225280,1.0
225332,1.0
225396,1.0
225448,1.0
225480,0.0
225500,1.0
225560,1.0
225600,0.0
225636,1.0
225704,1.0
225780,1.0
225832,1.0
225880,0.0
225900,1.0
225976,1.0
226000,0.0
226028,1.0
226080,1.0
